lon lat ve vn vu se sn su name
175.85600 -40.45400 -18.75002 -7.85018 NaN 0.71000 0.71000 NaN a50j
175.68700 -40.28800 -13.00005 -5.53023 NaN 0.69000 0.70000 NaN a4yt
175.34600 -40.31300 -10.30007 -4.36019 NaN 0.54000 0.54000 NaN a4vv
177.21200 -37.99200 5.66057 -16.24613 NaN 1.41000 1.02000 NaN a4v6
175.78500 -40.56800 -20.17002 -8.25014 NaN 0.49000 0.54000 NaN a4rq
169.14700 -43.90000 -12.84000 -3.27000 NaN 0.47000 0.50000 NaN a4pg
169.07000 -43.95100 -13.75000 -3.10000 NaN 1.22000 0.96000 NaN a4p8
175.35800 -40.57400 -15.64004 -5.19012 NaN 0.73000 0.63000 NaN a4nm
176.94800 -39.65300 -7.21964 -14.56084 NaN 0.48000 0.59000 NaN a4fk
176.66700 -39.50100 -2.16947 -14.57172 NaN 1.55000 1.56000 NaN a4e5
176.91900 -39.13800 1.27251 -16.35366 NaN 0.65000 0.67000 NaN a48q
177.28600 -39.00100 -0.34766 -16.98195 NaN 1.66000 2.18000 NaN a45h
174.77900 -41.34200 -23.61001 -8.37003 NaN 1.11000 0.99000 NaN a44m
175.76400 -38.99100 1.69168 -5.56475 NaN 1.80000 1.25000 NaN a426
176.25500 -39.42600 -0.21989 -9.21290 NaN 0.64000 0.69000 NaN a41r
176.18800 -40.78500 -26.75000 -9.92010 NaN 0.46000 0.49000 NaN a40c
176.92900 -39.94500 -7.24985 -18.09043 NaN 0.80000 0.71000 NaN a3y4
175.16200 -40.93200 -19.03002 -6.96006 NaN 0.42000 0.51000 NaN a3y0
175.25600 -40.81200 -17.76002 -6.35008 NaN 0.63000 0.44000 NaN a3xx
175.78200 -39.82800 -4.12016 -6.15069 NaN 0.85000 0.52000 NaN a3xl
175.11600 -40.74900 -15.69003 -5.42008 NaN 0.45000 0.47000 NaN a3xj
177.85600 -39.03400 -2.09924 -19.63044 NaN 0.80000 0.62000 NaN a3wj
177.59400 -39.04000 -0.26880 -20.00083 NaN 0.73000 0.84000 NaN a3wb
178.54800 -37.68900 8.93027 -18.75991 NaN 0.68000 0.79000 NaN a3vn
178.31900 -37.59600 5.18035 -17.93985 NaN 0.58000 0.52000 NaN a3v8
175.39600 -40.20600 -9.82008 -4.54023 NaN 0.72000 0.57000 NaN a3uw
175.83500 -40.33600 -15.32003 -7.00022 NaN 0.91000 0.52000 NaN a3ub
176.55800 -40.48700 -21.38998 -13.91017 NaN 0.68000 0.52000 NaN a3t8
178.05000 -37.68400 4.08062 -16.83973 NaN 0.81000 0.79000 NaN a3t4
176.58800 -39.40800 -0.89929 -14.38253 NaN 0.54000 0.68000 NaN a3ru
176.67100 -39.34500 -0.00896 -15.09287 NaN 0.65000 0.73000 NaN a3r9
177.67200 -37.73900 4.41148 -15.96926 NaN 0.64000 0.59000 NaN a3q5
175.77400 -40.78500 -24.08001 -10.18010 NaN 0.49000 0.48000 NaN a3nc
176.22600 -40.56700 -24.87000 -10.79015 NaN 0.67000 0.56000 NaN a3mx
175.27300 -40.54600 -13.71004 -4.41012 NaN 0.57000 0.66000 NaN a3mt
168.72600 -44.73700 -25.04000 -9.68000 NaN 1.13000 1.22000 NaN a3j8
175.89300 -41.25100 -30.06000 -10.42005 NaN 0.49000 0.49000 NaN a3ff
175.66700 -40.94600 -25.39001 -10.39008 NaN 0.53000 0.52000 NaN a3ct
170.99500 -45.06700 -32.60000 -12.94000 NaN 0.82000 1.59000 NaN a36e
170.24100 -45.13900 -29.74000 -11.81000 NaN 0.75000 0.68000 NaN a345
167.92400 -44.67300 -20.97000 -6.12000 NaN 0.54000 0.56000 NaN a31c
175.10200 -41.03800 -20.23002 -6.98005 NaN 0.41000 0.53000 NaN a30r
171.90700 -43.04300 -25.12000 -9.56000 NaN 0.44000 0.46000 NaN a2u3
175.98200 -41.05800 -27.40000 -10.83007 NaN 0.60000 0.74000 NaN a2rw
170.72500 -43.16500 -14.89000 -2.18000 NaN 0.57000 0.71000 NaN a2qg
169.36800 -45.21700 -29.39000 -11.60000 NaN 1.02000 0.71000 NaN a2n0
174.79900 -41.19100 -20.06002 -6.31004 NaN 1.40000 1.14000 NaN a2hl
174.81400 -41.19800 -21.14002 -6.77004 NaN 2.02000 1.20000 NaN a2hk
174.83600 -41.22000 -19.88002 -5.60004 NaN 1.99000 2.08000 NaN a2he
174.71500 -41.28400 -21.53001 -6.20003 NaN 1.68000 1.04000 NaN a28g
171.38900 -42.88800 -12.38000 -2.84000 NaN 0.59000 0.71000 NaN a284
174.91300 -41.24900 -26.18001 -7.41004 NaN 1.08000 0.85000 NaN a27e
174.96300 -41.28400 -25.45001 -7.96004 NaN 1.35000 1.26000 NaN a274
175.23700 -41.60400 -32.62001 -9.57003 NaN 0.45000 0.43000 NaN a23h
175.26500 -41.34600 -33.18001 -9.81004 NaN 0.94000 1.16000 NaN a21b
175.21100 -41.27200 -29.39001 -9.45004 NaN 0.96000 1.32000 NaN a20h
175.57500 -41.32700 -31.40001 -10.15004 NaN 0.45000 0.44000 NaN a1yl
167.85900 -45.19700 -24.06000 -5.91000 NaN 1.24000 1.67000 NaN a1th
171.30500 -42.87300 -11.84000 -2.37000 NaN 0.47000 0.48000 NaN a1g4
172.72300 -40.51100 -2.34002 -0.49002 NaN 0.81000 0.76000 NaN a170
167.67800 -45.76300 -25.42000 -12.34000 NaN 1.18000 1.16000 NaN a133
177.11300 -38.26100 4.02298 -14.80089 NaN 0.68000 0.89000 NaN a0yh
167.60800 -46.15500 -26.04000 -7.09000 NaN 1.09000 1.72000 NaN a0c2
169.47800 -44.21600 -24.44000 -11.05000 NaN 0.58000 0.68000 NaN a073
177.55900 -38.40700 2.16356 -16.51045 NaN 0.53000 0.60000 NaN a00a
